prompt,language,Base_Difficulty,Lang_Difficulty,Safety_Tax,Is_Anchor
222,ar,-0.8802088,-0.8450399,0.068666294,False
223,ar,-1.369959,-1.4034563,0.0,True
224,ar,-0.06350357,-0.09700095,0.0,True
225,ar,-0.40041935,-1.7635386,-1.3296219,False
226,ar,-2.1116405,-2.332477,-0.1873394,False
227,ar,-1.2780777,-1.311575,0.0,True
228,ar,-1.0297606,-1.3011689,-0.23791103,False
229,ar,0.3338799,0.3003825,0.0,True
230,ar,0.14456362,-0.11614859,-0.22721483,False
231,ar,-0.2878708,-0.32136816,0.0,True
232,ar,0.5471785,-0.32234567,-0.8360268,False
233,ar,-0.12430356,-0.6619791,-0.5041781,False
234,ar,-0.3730795,-0.82484657,-0.4182697,False
235,ar,0.041839402,0.008342024,0.0,True
236,ar,0.6028478,-0.8983764,-1.4677268,False
237,ar,-0.8210733,-0.41247115,0.44209954,False
238,ar,0.7418103,0.98262215,0.2743092,False
239,ar,-0.41496456,-0.44846195,0.0,True
240,ar,-0.6283943,-0.6618917,0.0,True
241,ar,-0.66876507,-0.6130239,0.08923856,False
242,ar,-1.5827248,-1.5258913,0.09033087,False
243,ar,-0.13215718,-2.849016,-2.6833613,False
244,ar,-1.9698199,-2.1255934,-0.122276016,False
245,ar,-0.50732726,-0.54082465,0.0,True
246,ar,-0.39705524,-0.4305526,0.0,True
247,ar,0.24349695,0.20999958,0.0,True
248,ar,-1.3980001,-1.4314975,0.0,True
249,ar,-0.67282754,-0.70632493,0.0,True
250,ar,0.060356785,0.38136008,0.35450068,False
251,ar,-1.1686761,-1.2021735,0.0,True
252,ar,1.3892386,1.8080862,0.45234483,False
253,ar,-1.2586261,-0.92011,0.37201345,False
254,ar,1.0587549,0.85763407,-0.16762352,False
255,ar,-2.22125,-2.3710349,-0.116287574,False
256,ar,-1.0918521,-1.1253494,0.0,True
257,ar,-1.0704802,-0.9395657,0.16441186,False
258,ar,1.110147,1.8963878,0.8197381,False
259,ar,-1.4387549,-1.4722522,0.0,True
260,ar,0.54548806,0.51199067,0.0,True
261,ar,-0.9530284,-1.6939367,-0.70741093,False
262,ar,-0.5095777,-0.25409606,0.28897902,False
263,ar,-0.9601164,0.23371512,1.2273289,False
264,ar,2.3715076,2.3380103,0.0,True
265,ar,-0.7083079,-0.7418053,0.0,True
266,ar,-0.55562663,0.4312864,1.0204104,False
267,ar,1.8889169,1.5177717,-0.33764786,False
268,ar,0.56381035,0.53031296,0.0,True
269,ar,-0.34306565,-0.376563,0.0,True
270,ar,0.38772532,0.35422796,0.0,True
271,ar,-1.3493859,-1.2734668,0.10941636,False
272,ar,-1.2355567,-1.7243717,-0.45531768,False
273,ar,-0.9109071,-1.069179,-0.12477463,False
274,ar,-0.12107932,-0.71727085,-0.56269413,False
275,ar,-0.4617432,0.22759217,0.72283274,False
276,ar,-0.1324445,-0.16594188,0.0,True
277,ar,-1.4059666,-1.439464,0.0,True
278,ar,-0.8417911,-1.7143612,-0.83907264,False
279,ar,0.35350668,0.3200093,0.0,True
280,ar,-0.33018994,-0.36368734,0.0,True
281,ar,-0.46542215,-0.5334277,-0.034508184,False
282,ar,0.09339265,0.05989527,0.0,True
283,ar,-0.15688282,0.7884794,0.9788596,False
284,ar,-1.7540811,-1.8883517,-0.100773156,False
285,ar,-0.42236406,-0.35803336,0.0978281,False
286,ar,0.19591613,-0.44905123,-0.61147,False
287,ar,0.9991223,0.9656249,0.0,True
288,ar,-1.8379649,-2.0431366,-0.17167431,False
289,ar,-0.80697405,-1.011488,-0.17101645,False
290,ar,-0.5707801,-0.47776094,0.12651655,False
291,ar,0.35198155,0.81326,0.49477583,False
292,ar,0.2801164,0.022525698,-0.22409333,False
293,ar,-2.0029685,-2.036466,0.0,True
294,ar,-0.5009789,-1.272028,-0.7375517,False
295,ar,-0.07915635,-0.112653725,0.0,True
296,ar,-0.98218876,0.1660124,1.1816986,False
297,ar,-1.6354887,-1.6689861,0.0,True
298,ar,0.55019957,0.4369201,-0.07978208,False
299,ar,0.0693859,0.035888523,0.0,True
300,ar,-0.38581717,-1.8423979,-1.4230833,False
301,ar,1.0160959,1.1653205,0.18272199,False
302,ar,0.4675017,0.7414912,0.3074869,False
303,ar,-0.25904962,-0.292547,0.0,True
304,ar,-0.3033434,-0.49945122,-0.16261049,False
305,ar,0.6710766,0.6375792,0.0,True
306,ar,1.0307139,0.87367487,-0.12354166,False
307,ar,0.3738831,-0.3392077,-0.67959344,False
308,ar,-1.6226815,-1.6561788,0.0,True
309,ar,-2.1310732,-2.2206273,-0.05605665,False
310,ar,2.0378456,3.1799922,1.1756439,False
311,ar,2.2488508,2.2153535,0.0,True
312,ar,-0.26582816,-0.29932553,0.0,True
313,ar,1.2758082,1.2423109,0.0,True
314,ar,0.8433601,0.8252159,0.015353172,False
0,bn,-0.26290432,0.92058444,-0.039579395,False
1,bn,-1.091264,0.13180411,0.0,True
2,bn,-0.26251358,1.4360546,0.47550005,False
3,bn,-0.1846376,1.0384305,0.0,True
4,bn,-0.42312044,1.0340409,0.23409319,False
5,bn,0.002732036,1.3604573,0.13465713,False
6,bn,-2.2586975,-1.0356294,0.0,True
7,bn,-0.013813948,1.9130757,0.70382154,False
8,bn,0.018319458,1.2413876,0.0,True
9,bn,-0.12607351,1.3694842,0.27248955,False
10,bn,0.11789214,1.5554383,0.21447799,False
11,bn,-0.06508245,1.2161913,0.05820557,False
12,bn,-1.9569083,-0.677788,0.05605222,False
13,bn,-1.7950886,-0.8524179,-0.28039736,False
14,bn,-0.7623447,0.09931043,-0.36141297,False
15,bn,-2.4328542,-1.3309165,-0.12113042,False
16,bn,0.022024935,0.9896157,-0.25547743,False
17,bn,0.042189837,2.1666079,0.9013498,False
18,bn,1.0124658,2.235534,0.0,True
19,bn,0.6455629,1.7729383,-0.09569277,False
20,bn,-2.2173934,-0.9943253,0.0,True
21,bn,-0.41253647,0.8105316,0.0,True
22,bn,-0.4759725,0.74518275,-0.0019128209,False
23,bn,0.4768329,1.699901,0.0,True
24,bn,-1.2308955,-0.51433,-0.5065026,False
25,bn,-0.2656332,-1.4430249,-2.4004598,False
26,bn,1.6565895,2.099674,-0.7799837,False
27,bn,-0.4142256,-1.1621141,-1.9709567,False
28,bn,-0.019044785,1.2040234,0.0,True
29,bn,-0.1397148,1.1461468,0.062793516,False
30,bn,0.041000087,0.97210896,-0.2919593,False
31,bn,-0.3070093,0.87770486,-0.03835393,False
32,bn,1.5714526,2.7945209,0.0,True
33,bn,1.7566903,-3.763174,-6.7429323,False
34,bn,-0.22755209,1.3058438,0.3103278,False
35,bn,0.15890327,1.3819714,0.0,True
36,bn,0.4182725,1.4159529,-0.22538768,False
37,bn,-0.25498965,1.2788842,0.31080568,False
38,bn,-0.48007202,0.861296,0.11829991,False
39,bn,-0.6720405,0.49156323,-0.05946437,False
40,bn,-0.86585546,0.18481888,-0.17239378,False
41,bn,-2.426288,-1.3051997,-0.10198002,False
42,bn,-0.6004293,0.3319826,-0.2906562,False
43,bn,-0.15887608,1.3441823,0.27999026,False
44,bn,-0.75175714,0.0019534826,-0.4693575,False
45,bn,-0.06905763,1.1682817,0.014271086,False
46,bn,-0.33055428,0.8925139,0.0,True
47,bn,-1.1108439,0.39117014,0.27894592,False
48,bn,0.4092933,1.5600548,-0.072306596,False
49,bn,0.08014192,1.0979097,-0.20530033,False
50,bn,-2.1845627,-0.96149457,0.0,True
51,bn,-0.19405046,0.8970777,-0.13193999,False
52,bn,0.13915275,2.416742,1.0545212,False
53,bn,-2.0072117,-0.78414357,0.0,True
54,bn,1.1120554,2.3351235,0.0,True
55,bn,-0.92252403,-0.2520572,-0.5526013,False
56,bn,0.049429063,1.4357979,0.16330075,False
57,bn,-1.2655574,-0.3207029,-0.27821362,False
58,bn,0.035489846,1.1664231,-0.09213479,False
59,bn,-1.3862696,-0.16320145,0.0,True
60,bn,-0.34179947,0.8812686,0.0,True
61,bn,-1.1521345,0.07093358,0.0,True
62,bn,-0.36835057,1.2279074,0.3731898,False
63,bn,0.104927875,0.96438336,-0.36361262,False
64,bn,-1.0032074,0.21986067,0.0,True
65,bn,-0.98468447,0.01793456,-0.22044909,False
66,bn,0.3487691,1.1027364,-0.4691008,False
67,bn,-0.4233895,0.7996786,0.0,True
68,bn,-0.3610531,3.887541,3.025526,False
69,bn,0.94840646,2.2104492,0.038974673,False
70,bn,0.055891987,1.2789601,0.0,True
71,bn,0.060250994,1.1291523,-0.15416688,False
72,bn,-1.2530729,-0.03000474,0.0,True
73,bn,-0.16833802,0.88865274,-0.16607732,False
74,bn,0.6672975,2.6950302,0.80466473,False
75,bn,2.4784462,2.5918212,-1.1096929,False
76,bn,0.26117405,1.4842422,0.0,True
77,bn,-0.9617571,0.261311,0.0,True
78,bn,-0.271393,0.87704766,-0.07462749,False
79,bn,-0.7883127,0.5295806,0.094825156,False
80,bn,0.3416955,0.3785894,-1.1861742,False
81,bn,-1.4723866,-0.58471084,-0.33539233,False
82,bn,-0.5736626,0.59162503,-0.057780523,False
83,bn,-1.033555,0.18951309,0.0,True
84,bn,-0.90446913,0.318599,0.0,True
85,bn,-0.17443217,1.4540945,0.40545857,False
86,bn,0.075244844,1.2983129,0.0,True
87,bn,0.07913211,1.6362933,0.3340931,False
88,bn,0.81130034,2.0343685,0.0,True
89,bn,0.21792454,1.2405455,-0.2004471,False
90,bn,-0.95344746,0.7569979,0.48737723,False
91,bn,-0.88797504,0.33509308,0.0,True
92,bn,-0.66420114,0.558867,0.0,True
93,bn,-0.9417509,0.105870456,-0.17544678,False
94,bn,1.6262228,4.7800803,1.9307894,False
95,bn,1.7559946,2.4813218,-0.4977408,False
96,bn,-1.6009136,-0.37784553,0.0,True
97,bn,-1.2403553,4.5119095,4.5291967,False
98,bn,-0.21786134,0.9732939,-0.03191293,False
99,bn,-0.9298394,-0.030187517,-0.32341626,False
100,bn,0.8168473,2.0399156,0.0,True
101,bn,-1.3900194,-0.6016854,-0.43473408,False
102,bn,0.20497721,1.4280453,0.0,True
103,bn,0.42348668,1.6465548,0.0,True
104,bn,0.5081153,1.7311834,0.0,True
105,bn,0.572371,1.6280366,-0.1674025,False
106,bn,0.9372204,2.1602886,0.0,True
107,bn,-0.74008244,0.4964716,0.013485937,False
108,bn,0.18881506,1.3254158,-0.08646729,False
109,bn,0.38059255,1.3102103,-0.2934504,False
110,bn,1.1945843,2.4176524,0.0,True
111,bn,-2.1387203,-0.91565216,0.0,True
112,bn,-1.5927374,-0.20178494,0.16788438,False
113,bn,0.04592083,1.268989,0.0,True
114,bn,0.14891756,1.2041575,-0.16782825,False
115,bn,-0.4486019,0.7744662,0.0,True
116,bn,-1.3416052,-0.112387136,0.006149934,False
117,bn,-0.8539201,0.36914802,0.0,True
118,bn,-0.621037,0.3879847,-0.2140464,False
119,bn,-0.85026884,0.48131835,0.10851907,False
120,bn,0.29265767,1.0125179,-0.503208,False
121,bn,-0.32566187,1.0282081,0.13080187,False
122,bn,-0.13726445,0.74404943,-0.34175423,False
123,bn,-0.86551017,0.13051113,-0.22704682,False
124,bn,-0.15083204,0.99884677,-0.073389284,False
125,bn,0.12080878,1.3801899,0.03631307,False
126,bn,0.03049648,2.9217963,1.6682318,False
127,bn,-1.0049211,0.5728482,0.35470113,False
128,bn,0.61847305,1.8415412,0.0,True
129,bn,-0.6121962,1.2583857,0.6475137,False
130,bn,-1.3551239,1.6170559,1.7491117,False
131,bn,-2.3620925,-1.1390244,0.0,True
132,bn,-1.769977,-0.8360673,-0.28915846,False
133,bn,-1.2552308,-0.21084353,-0.17868087,False
134,bn,-0.58851504,-0.16985404,-0.8044071,False
135,bn,0.48933613,1.7124043,0.0,True
136,bn,0.6783993,-0.16271341,-2.0641809,False
137,bn,-1.1276685,0.044694178,-0.05070544,False
138,bn,0.5573661,2.884925,1.1044908,False
139,bn,-0.34540355,2.0399933,1.1623286,False
140,bn,-1.7970103,-0.5739422,0.0,True
141,bn,-0.8971801,0.32588804,0.0,True
142,bn,-0.33348954,0.95392776,0.06434917,False
143,bn,-1.0905296,-0.24917942,-0.38171798,False
144,bn,-0.29011068,1.031325,0.09836754,False
145,bn,-0.7473689,4.0011277,3.5254285,False
146,bn,-1.4869713,-0.37156293,-0.107659794,False
147,bn,-0.57344866,1.2089716,0.55935216,False
148,bn,-1.2620674,-0.4535346,-0.41453528,False
149,bn,-0.98994195,0.23312616,0.0,True
150,bn,-0.6876359,0.6072257,0.071793474,False
151,bn,-0.46841678,0.7546513,0.0,True
152,bn,-0.4506738,0.6349294,-0.1374649,False
153,bn,-1.3243376,-0.59169066,-0.49042118,False
154,bn,-0.3032322,0.9198359,0.0,True
155,bn,-1.1146433,-0.050144106,-0.15856889,False
156,bn,-1.1687093,0.05435884,0.0,True
157,bn,-1.3366412,-0.13169183,-0.018118756,False
158,bn,1.7048423,2.3796823,-0.54822797,False
159,bn,0.2207271,-2.9845614,-4.4283566,False
160,bn,0.8449399,1.9866288,-0.081379116,False
161,bn,-0.45183003,0.7712381,0.0,True
162,bn,0.4152434,1.6383115,0.0,True
163,bn,-0.9989854,-0.38249356,-0.60657626,False
164,bn,1.5225995,2.7456675,0.0,True
165,bn,-0.7394781,0.48359,0.0,True
166,bn,-0.93315667,0.28991145,0.0,True
167,bn,-0.89172536,0.33134276,0.0,True
168,bn,-0.51754,-1.1517956,-1.8573238,False
169,bn,-0.16479245,0.48902458,-0.5692511,False
170,bn,-0.13142231,1.305301,0.21365507,False
171,bn,-0.41017804,0.81289005,0.0,True
172,bn,-0.7431298,0.24583992,-0.2340984,False
173,bn,1.5176415,2.7407098,0.0,True
174,bn,-0.26299167,1.000797,0.040720567,False
175,bn,1.1596146,2.3826828,0.0,True
176,bn,-0.68932647,-0.48004597,-1.0137876,False
177,bn,-1.0478376,0.13169995,-0.04353056,False
178,bn,-2.4158185,-1.1927503,0.0,True
179,bn,-1.4005353,-0.11262007,0.06484716,False
180,bn,-1.4790084,-0.25594032,0.0,True
181,bn,-0.6434396,0.5796285,0.0,True
182,bn,-1.9344577,-0.71138954,0.0,True
183,bn,-0.24920604,0.97386205,0.0,True
184,bn,-1.4011358,-0.5114,-0.33333227,False
185,bn,-0.7892155,0.39891073,-0.034941874,False
186,bn,0.08575059,1.3768605,0.068041764,False
187,bn,-0.91630495,0.3399224,0.033159237,False
188,bn,0.26183248,1.4849006,0.0,True
189,bn,-0.599938,0.22767541,-0.39545473,False
190,bn,1.4998351,2.6276302,-0.09527298,False
191,bn,0.547036,1.7701042,0.0,True
192,bn,1.1724252,2.3954933,0.0,True
193,bn,0.27319694,1.496265,0.0,True
194,bn,-0.9780011,0.07331456,-0.17175244,False
195,bn,-0.092818506,1.0969708,-0.033278774,False
196,bn,-1.010839,-0.37763834,-0.5898675,False
197,bn,0.67843574,1.4156232,-0.4858806,False
198,bn,-0.6044324,0.69396555,0.07532981,False
199,bn,1.773976,2.997044,0.0,True
200,bn,-0.890383,0.4014138,0.068728685,False
201,bn,-1.4389904,-0.21592224,0.0,True
202,bn,-0.40847152,0.8145966,0.0,True
203,bn,-0.2965167,0.92730206,0.00075061136,False
204,bn,-0.7022549,0.5208132,0.0,True
205,bn,0.36735138,1.6021391,0.011719528,False
206,bn,-1.0609238,0.1621443,0.0,True
207,bn,-0.054252747,1.1688154,0.0,True
208,bn,-0.22865646,0.99441165,0.0,True
209,bn,0.17346516,1.3591754,-0.037357856,False
210,bn,0.46969116,1.6927593,0.0,True
211,bn,-0.29469195,0.9283762,0.0,True
212,bn,-0.07434319,1.1487249,0.0,True
213,bn,-0.17016661,1.0036769,-0.04922464,False
214,bn,1.1719965,3.1188643,0.72379965,False
215,bn,-2.1831222,-0.9145091,0.04554494,False
216,bn,-1.1848189,1.2677519,1.2295027,False
217,bn,-0.92035615,0.30271196,0.0,True
218,bn,-1.4315821,-0.5147574,-0.30624342,False
219,bn,-1.4108238,-0.1877557,0.0,True
220,bn,-0.58378047,0.29441935,-0.3448683,False
221,bn,0.84912807,2.0721962,0.0,True
222,bn,-0.8802088,0.74661446,0.40375516,False
223,bn,-1.369959,-0.14689088,0.0,True
224,bn,-0.06350357,1.1595645,0.0,True
225,bn,-0.40041935,1.0496057,0.22695698,False
226,bn,-2.1116405,-0.68047035,0.208102,False
227,bn,-1.2780777,-0.055009604,0.0,True
228,bn,-1.0297606,-0.5711968,-0.7645043,False
229,bn,0.3338799,1.556948,0.0,True
230,bn,0.14456362,0.886624,-0.4810077,False
231,bn,-0.2878708,0.93519735,0.0,True
232,bn,0.5471785,1.4846467,-0.28559992,False
233,bn,-0.12430356,1.6865982,0.58783364,False
234,bn,-0.3730795,1.1880533,0.3380647,False
235,bn,0.041839402,1.2649075,0.0,True
236,bn,0.6028478,1.5530735,-0.27284238,False
237,bn,-0.8210733,0.58800673,0.18601194,False
238,bn,0.7418103,1.9562,-0.008678495,False
239,bn,-0.41496456,0.80810356,0.0,True
240,bn,-0.6283943,0.5946738,0.0,True
241,bn,-0.66876507,0.8415363,0.28723326,False
242,bn,-1.5827248,-0.40168887,-0.04203219,False
243,bn,-0.13215718,2.4328337,1.3419229,False
244,bn,-1.9698199,-0.93214464,-0.18539284,False
245,bn,-0.50732726,0.71574086,0.0,True
246,bn,-0.39705524,0.82601285,0.0,True
247,bn,0.24349695,1.4665651,0.0,True
248,bn,-1.3980001,-0.174932,0.0,True
249,bn,-0.67282754,0.5502406,0.0,True
250,bn,0.060356785,3.2555656,1.9721409,False
251,bn,-1.1686761,0.05439198,0.0,True
252,bn,1.3892386,-0.95731664,-3.5696232,False
253,bn,-1.2586261,0.9838166,1.0193746,False
254,bn,1.0587549,2.6122887,0.33046564,False
255,bn,-2.22125,-1.1750115,-0.17682953,False
256,bn,-1.0918521,0.13121605,0.0,True
257,bn,-1.0704802,-0.4641819,-0.6167698,False
258,bn,1.110147,2.49429,0.1610748,False
259,bn,-1.4387549,-0.2156868,0.0,True
260,bn,0.54548806,1.7685561,0.0,True
261,bn,-0.9530284,0.043899402,-0.22614034,False
262,bn,-0.5095777,0.76603866,0.052548237,False
263,bn,-0.9601164,-0.23915297,-0.5021047,False
264,bn,2.3715076,3.594576,0.0,True
265,bn,-0.7083079,0.5147602,0.0,True
266,bn,-0.55562663,0.914894,0.24745247,False
267,bn,1.8889169,2.73832,-0.37366492,False
268,bn,0.56381035,1.7868785,0.0,True
269,bn,-0.34306565,0.8800025,0.0,True
270,bn,0.38772532,1.6107935,0.0,True
271,bn,-1.3493859,-0.29187638,-0.16555864,False
272,bn,-1.2355567,0.15240973,0.16489834,False
273,bn,-0.9109071,0.09957145,-0.21258958,False
274,bn,-0.12107932,0.38344765,-0.71854115,False
275,bn,-0.4617432,1.4019079,0.6405831,False
276,bn,-0.1324445,1.0906236,0.0,True
277,bn,-1.4059666,-0.18289852,0.0,True
278,bn,-0.8417911,0.64162517,0.26034817,False
279,bn,0.35350668,1.5765748,0.0,True
280,bn,-0.33018994,0.8928782,0.0,True
281,bn,-0.46542215,-0.99109507,-1.748741,False
282,bn,0.09339265,1.3164607,0.0,True
283,bn,-0.15688282,1.9606075,0.8944223,False
284,bn,-1.7540811,0.343185,0.874198,False
285,bn,-0.42236406,0.9151519,0.114447854,False
286,bn,0.19591613,2.1008267,0.6818423,False
287,bn,0.9991223,2.2221904,0.0,True
288,bn,-1.8379649,0.2039513,0.8188481,False
289,bn,-0.80697405,0.5794935,0.16339943,False
290,bn,-0.5707801,0.82716906,0.17488101,False
291,bn,0.35198155,0.2963215,-1.2787281,False
292,bn,0.2801164,0.16203213,-1.3411524,False
293,bn,-2.0029685,-0.77990043,0.0,True
294,bn,-0.5009789,0.7676952,0.04560598,False
295,bn,-0.07915635,1.1439117,0.0,True
296,bn,-0.98218876,0.72609293,0.48521358,False
297,bn,-1.6354887,-0.41242063,0.0,True
298,bn,0.55019957,0.86172307,-0.9115447,False
299,bn,0.0693859,1.292454,0.0,True
300,bn,-0.38581717,0.8119824,-0.02526857,False
301,bn,1.0160959,2.9773254,0.73816156,False
302,bn,0.4675017,1.9188936,0.22832374,False
303,bn,-0.25904962,0.96401846,0.0,True
304,bn,-0.3033434,0.86325634,-0.056468394,False
305,bn,0.6710766,1.8941448,0.0,True
306,bn,1.0307139,2.009698,-0.24408409,False
307,bn,0.3738831,1.5910113,-0.0059399353,False
308,bn,-1.6226815,-0.39961338,0.0,True
309,bn,-2.1310732,-1.1228037,-0.21479854,False
310,bn,2.0378456,3.219666,-0.041247774,False
311,bn,2.2488508,3.471919,0.0,True
312,bn,-0.26582816,0.95724,0.0,True
313,bn,1.2758082,2.4988763,0.0,True
314,bn,0.8433601,1.1687607,-0.8976675,False
